ID,skill,rating,change,played,wins,avg_queue,activity
83578,1072,2865,107,31,18,1.225806,3.716860
34264,5081,2865,-73,21,10,1.095238,2.959603
69843,6872,2865,-121,15,6,0.000000,1.543724
49403,2915,2865,-97,14,6,0.857143,2.603343
55862,3991,2865,59,32,17,0.406250,5.592413
51207,2048,2865,35,13,7,0.384615,1.875850
48883,-2397,2865,-25,12,7,0.250000,2.004892
90196,-2095,2865,-85,18,9,1.388889,2.470395
46498,1219,2865,23,15,9,0.333333,2.496098
8802,2245,2865,-43,19,9,0.368421,2.832636
51116,761,2865,53,25,12,0.625000,2.585982
82192,7763,2865,119,23,15,0.409091,2.524864
40194,108,2865,167,20,12,0.444444,2.875168
99349,1593,2865,23,11,7,1.000000,0.981511
20559,4470,2865,101,18,12,0.437500,2.903226
37720,1293,2865,29,15,9,0.333333,2.375717
65032,3436,2865,41,17,10,1.058824,2.459490
79072,71,2865,5,12,7,1.300000,1.752802
74632,2735,2865,23,11,6,0.727273,1.246617
12480,2071,2865,23,13,8,1.692308,2.250732
27928,2659,2865,47,18,10,0.437500,1.958053
28851,3079,2865,47,18,11,0.352941,2.616604
54558,4429,2865,-1,12,7,0.250000,1.335947
15231,-2472,2865,23,11,7,0.909091,1.762500
84361,3853,2865,89,20,13,0.444444,3.115039
50818,1777,2865,89,25,14,0.760000,3.230272
68062,4390,2865,71,14,8,1.083333,1.892292
70121,5055,2865,107,18,12,0.555556,3.483687
69140,680,2864,166,21,14,0.750000,2.550036
16710,3010,2864,-44,15,7,0.500000,3.116164
71866,8042,2864,364,38,25,0.411765,5.436187
61514,963,2864,-98,20,9,1.611111,2.679788
13804,-1480,2864,-26,11,6,0.636364,1.759079
32945,1273,2864,-86,17,8,1.058824,2.179361
42459,1863,2864,58,19,11,0.200000,2.836594
91428,-71,2864,46,13,8,0.800000,2.324145
12009,-770,2864,52,26,15,0.708333,3.744615
2727,965,2864,-98,26,12,1.720000,4.374262
76907,-952,2864,-122,22,9,0.863636,3.867932
90773,4656,2864,76,21,13,0.750000,3.230753
61386,2202,2864,58,26,14,0.730769,4.543774
65908,2274,2864,52,16,9,1.538462,3.421133
86473,1043,2864,34,31,16,0.903226,4.894301
20292,3715,2864,70,16,10,0.562500,1.669069
33992,2773,2864,34,17,10,0.687500,1.481493
75620,204,2864,-86,16,7,0.500000,1.491398
92080,1849,2864,-26,19,9,1.157895,3.016153
9723,-31,2864,28,11,7,0.454545,2.407673
63354,2615,2864,52,32,18,0.600000,4.070192
59789,3177,2864,52,17,10,0.733333,2.374009
66109,1413,2864,76,16,10,0.272727,2.697287
61717,548,2864,-80,17,8,0.058824,2.376212
36645,3013,2864,52,14,9,0.230769,1.992549
38518,3247,2864,4,16,9,0.615385,2.199058
35136,2413,2864,-56,12,6,0.583333,2.203288
12912,204,2864,-38,16,8,1.000000,2.581226
87293,436,2864,10,16,9,0.687500,1.991725
87913,4402,2864,220,21,14,0.444444,2.443540
20073,-2618,2864,-182,21,7,0.842105,3.035257
9431,-1496,2864,-32,16,8,0.466667,2.104589
68482,1236,2864,-80,32,15,1.066667,6.413168
65068,1661,2864,28,11,7,0.800000,1.463020
75301,2165,2864,4,12,7,1.083333,1.117810
1622,1727,2863,21,11,7,0.333333,0.957833
73540,654,2863,-75,13,6,0.384615,2.440596
84875,873,2863,-9,14,8,0.846154,2.416242
78419,5993,2863,21,24,13,1.416667,3.843977
30634,1275,2863,-219,29,13,1.275862,4.146500
89709,1247,2863,-99,19,8,0.894737,2.663375
9770,2365,2863,45,18,11,0.941176,2.617390
40048,3620,2863,81,20,12,1.000000,2.631279
58192,325,2863,93,26,16,0.884615,3.035375
18871,1780,2863,51,12,8,0.545455,1.779371
1692,3888,2863,75,25,13,0.666667,3.014781
53933,-2462,2863,-3,12,7,0.250000,1.372706
95623,1654,2863,171,20,13,1.900000,2.438760
42134,-337,2863,-63,17,8,0.882353,2.102140
51471,4038,2863,21,15,9,0.363636,1.606440
65215,1828,2863,-93,15,7,0.615385,1.585725
83283,2423,2863,-93,26,11,1.115385,4.058900
7868,-1255,2863,45,16,10,0.933333,2.153587
1676,-98,2863,21,13,8,0.384615,2.094728
94132,4586,2863,33,13,8,2.000000,1.768403
24748,3068,2862,-76,15,7,0.866667,1.786354
46424,2987,2862,98,19,11,0.631579,1.863716
45589,-2656,2862,-76,17,8,1.235294,2.545739
45768,759,2862,218,28,17,0.629630,4.032415
58768,274,2862,-70,12,6,0.666667,1.043956
73679,133,2862,56,12,8,0.416667,1.350905
97331,1791,2862,56,20,12,0.466667,2.643376
52133,1880,2862,26,15,9,0.857143,2.929461
38665,704,2862,92,18,11,0.666667,2.191286
25554,-3312,2862,-136,17,8,0.882353,2.162544
51057,634,2862,8,15,8,0.714286,1.830067
51076,1115,2862,-88,17,8,0.600000,2.725098
1211,157,2862,20,13,8,1.538462,1.731746
78827,-546,2862,-82,27,13,0.368421,5.129591
50231,2441,2862,68,25,14,0.600000,2.385119
87836,-1802,2862,-130,18,8,0.882353,2.681719
72814,2470,2862,26,14,8,0.230769,2.161629
29326,1871,2862,80,13,9,0.545455,1.446108
31917,1643,2862,-76,13,6,0.153846,1.187207
52045,2071,2862,20,13,8,0.750000,2.990708
11694,-313,2862,26,11,7,1.000000,1.707895
10774,829,2862,32,13,8,0.230769,1.985837
72638,3372,2862,56,23,12,0.913043,3.051647
22874,802,2862,92,26,15,1.560000,2.787896
53964,3679,2862,56,28,16,0.714286,4.762408
65923,347,2862,26,11,7,0.181818,1.980901
54646,3449,2862,56,16,10,0.500000,1.628211
79091,-1969,2862,-40,18,9,0.928571,2.035160
82251,-584,2861,25,11,7,0.545455,1.786333
95056,-1874,2861,43,11,7,0.090909,1.694557
51232,3497,2861,-53,20,10,0.421053,3.432483
28624,4502,2861,79,13,9,0.000000,2.053752
25956,1245,2861,49,16,9,0.384615,2.983609
36956,3437,2861,163,18,12,0.533333,2.633271
85458,939,2861,-59,14,7,1.000000,1.397134
53066,1426,2861,79,41,22,0.780488,6.968743
42143,3497,2861,-29,13,7,0.846154,1.856899
27466,2374,2861,109,16,11,0.687500,1.859810
15416,3646,2861,31,15,9,0.928571,2.289640
30064,-352,2861,25,17,10,2.000000,1.536317
53923,1598,2861,55,22,13,0.363636,2.273213
85881,3220,2861,199,26,17,1.000000,2.476712
18995,4039,2861,79,20,11,0.300000,2.884681
69696,1681,2861,25,19,11,1.166667,3.199496
40141,-230,2861,31,21,12,0.952381,3.397659
76731,602,2861,7,19,10,0.944444,2.721606
10733,4171,2861,61,15,9,0.454545,2.309234
76830,-2917,2861,-77,21,9,0.700000,2.209718
1310,3431,2861,19,13,8,0.692308,2.285881
78047,4547,2861,91,13,9,0.230769,1.454561
67587,99,2861,25,11,6,0.818182,1.094757
5421,2036,2861,79,20,12,0.750000,2.125100
66916,-438,2861,73,14,9,0.333333,2.646111
16853,-1303,2861,-5,12,7,1.500000,1.111617
91905,1146,2861,25,11,6,1.090909,1.713594
83833,1177,2861,43,23,13,0.954545,2.766644
6790,2604,2861,-47,19,9,0.736842,2.493475
49986,305,2861,-71,13,6,0.538462,1.815454
8491,-426,2861,19,17,10,0.941176,1.812474
86531,548,2861,25,11,7,0.500000,1.379341
54910,-1946,2861,43,16,10,1.000000,2.129792
45385,-740,2860,54,25,13,0.565217,3.087180
11884,2523,2860,0,8,5,0.428571,1.051970
73966,4193,2860,0,8,5,1.250000,0.936852
37889,5505,2860,48,12,8,0.363636,1.048262
13732,2721,2860,0,7,4,1.000000,1.133351
84917,559,2860,0,8,5,0.428571,1.424161
27013,784,2860,0,10,6,0.500000,1.308069
73060,5171,2860,0,10,6,1.000000,1.981441
81668,5370,2860,0,4,3,1.000000,0.339282
15778,989,2860,0,6,4,0.333333,0.568592
9367,2180,2860,0,10,6,1.000000,1.541770
32384,-794,2860,0,4,3,0.000000,1.118413
92478,5860,2860,210,23,16,0.272727,3.464710
15150,-817,2860,0,8,5,1.500000,0.876251
83492,6554,2860,0,8,5,0.142857,0.755813
93349,1464,2860,0,6,4,1.000000,0.935829
40572,1758,2860,0,4,3,0.250000,0.527166
64325,4725,2860,66,19,12,0.500000,2.307941
64916,791,2860,0,9,6,0.500000,1.649634
9373,3515,2860,0,6,4,0.666667,0.724691
9500,2694,2860,0,5,3,0.200000,1.040663
78476,619,2860,0,10,6,1.500000,1.372354
68154,6101,2860,48,16,10,0.562500,2.615237
10925,-1603,2860,-24,11,6,0.363636,2.168344
35299,4887,2860,-78,37,19,1.081081,6.469208
82338,-1278,2860,0,10,6,0.666667,1.805910
62888,1567,2860,0,8,5,0.166667,1.563276
69863,-1462,2860,0,10,6,0.125000,1.286989
67678,1582,2860,54,14,8,0.571429,1.981998
76844,-2130,2860,0,10,6,1.300000,1.702339
3482,-4073,2860,0,8,5,0.571429,1.813117
38653,-2559,2860,54,13,8,0.000000,1.805683
11235,1801,2860,0,4,3,0.500000,1.073836
66342,-799,2860,0,6,4,0.000000,1.047608
82734,5988,2860,0,10,5,2.333333,1.943600
40291,1811,2860,0,10,6,0.200000,1.785614
29281,3019,2860,48,12,8,1.333333,1.725264
89608,6533,2860,0,9,5,0.714286,1.371753
54535,1613,2860,0,8,5,0.375000,1.818038
33940,-3711,2860,-114,20,8,1.117647,3.372143
8545,1845,2860,84,13,9,0.461538,1.150338
41060,4853,2860,0,4,3,0.000000,0.749877
96827,605,2860,0,11,6,0.333333,1.584190
21542,3439,2860,0,10,6,1.444444,1.615624
43396,2218,2860,0,10,6,0.111111,1.636351
40806,2931,2860,-6,22,12,0.454545,2.417258
7039,5725,2860,0,7,5,0.333333,1.594949
98810,2914,2860,0,9,5,0.444444,1.160831
20835,-1093,2860,0,6,4,0.000000,1.214882
97870,83,2860,66,39,22,0.888889,6.089782
54124,-1824,2860,0,8,5,0.625000,1.719722
12869,-1626,2860,72,23,14,0.347826,3.199990
36385,3172,2860,0,10,6,0.888889,1.229188
89744,1556,2860,36,21,12,0.600000,2.718078
14221,-2429,2860,0,10,6,0.900000,1.685599
60117,4936,2860,366,34,24,0.454545,6.406903
7568,332,2860,60,20,11,0.150000,2.875298
29857,-282,2860,0,9,5,0.000000,1.504751
53972,8544,2860,0,5,3,1.600000,1.108430
8840,568,2860,72,18,11,0.611111,2.083017
66957,4290,2860,0,9,6,0.666667,1.594182
96028,-1615,2860,-126,17,7,0.800000,3.355552
88482,1265,2860,0,7,5,0.571429,0.997626
70619,-451,2860,0,8,5,0.250000,1.487178
76558,2131,2860,0,8,5,0.750000,1.188541
53984,6482,2860,0,9,6,0.777778,1.262431
88471,3404,2860,0,9,5,1.333333,1.598923
15288,-2423,2860,0,4,3,0.000000,0.315009
50686,1096,2860,0,5,3,1.000000,1.309713
472,4154,2860,0,9,5,0.444444,1.997103
25263,2852,2860,0,4,3,0.000000,1.162795
24125,301,2860,0,9,5,1.000000,0.705323
43663,3674,2860,168,28,17,0.607143,3.803788
34242,855,2860,0,9,5,0.000000,1.736572
91986,601,2860,0,4,3,1.500000,0.688195
70024,-1338,2860,0,8,5,0.625000,0.811807
51928,790,2860,24,14,8,0.857143,2.403956
3578,-2144,2860,0,6,4,0.000000,0.966799
2923,2140,2860,0,6,4,0.400000,1.416807
45648,4234,2860,0,10,6,1.000000,1.597409
80290,-2755,2860,0,6,4,0.833333,0.637444
49921,90,2860,0,8,5,0.714286,1.085751
23068,2747,2860,0,6,4,1.400000,0.625849
6538,1419,2860,-96,12,6,0.272727,2.778369
1834,1861,2860,54,16,10,0.384615,2.490453
51764,-1554,2860,0,5,4,0.250000,0.428364
35067,-1380,2860,0,8,5,0.875000,1.473562
75809,1041,2860,0,9,6,0.250000,1.296732
93216,2588,2860,0,9,6,0.444444,0.984127
69204,-623,2859,53,18,11,0.625000,3.503525
6991,2901,2859,35,13,8,0.538462,2.239977
64780,5259,2859,41,14,9,0.692308,1.457408
35170,1779,2859,71,17,10,0.352941,1.906971
97937,-1866,2859,-73,15,7,0.800000,2.817135
23833,2965,2859,59,12,8,0.875000,1.650894
10554,1764,2859,71,25,15,0.500000,3.692941
86159,-2061,2859,-307,32,13,1.312500,5.982487
87834,-2370,2859,11,12,7,0.500000,1.858367
39699,1117,2859,29,13,8,1.000000,1.265871
47681,3717,2859,77,18,10,0.470588,2.798332
70920,2888,2859,-1,12,7,1.166667,1.311278
70446,3780,2859,53,17,10,0.529412,2.525730
94676,1891,2859,-49,14,7,0.285714,1.916454
15916,2879,2859,71,17,11,0.411765,2.969208
99060,948,2859,47,22,12,0.545455,3.268726
50469,3894,2859,-85,15,7,0.266667,1.767313
45084,1258,2859,41,22,13,0.409091,4.372891
6104,2074,2859,29,17,9,0.411765,1.435071
59063,2481,2859,59,18,11,0.312500,2.317543
18852,3134,2858,-44,22,11,1.500000,3.554006
57274,5408,2858,22,11,7,0.272727,1.132201
94560,2800,2858,232,25,15,0.916667,3.290201
55473,-223,2858,52,16,10,0.750000,1.800285
59017,563,2858,-260,54,23,1.074074,9.738023
19137,76,2858,-68,13,6,0.461538,1.784857
19727,4073,2858,52,14,9,0.923077,2.553407
76953,2347,2858,70,13,9,0.153846,0.857449
27717,2299,2858,58,12,8,0.181818,1.527371
66218,1613,2858,-8,20,12,0.750000,2.414365
66962,3508,2858,-38,18,9,0.777778,2.822556
2161,5927,2858,178,26,17,1.384615,4.356158
2523,2499,2858,-68,13,6,0.692308,2.180957
89649,3828,2858,28,16,9,0.285714,1.536887
59170,8014,2858,46,14,9,1.153846,2.019047
52598,-2543,2858,-224,26,10,1.192308,4.395693
69026,4146,2858,22,19,11,0.368421,3.157142
79161,-184,2858,-2,18,10,0.888889,3.112035
88009,-1120,2858,-68,19,8,0.894737,2.211746
82218,2381,2858,-8,17,8,0.812500,3.192225
8198,-743,2858,-74,15,7,0.266667,1.947469
83684,-32,2858,52,18,11,1.000000,4.176738
5428,3212,2858,70,13,9,0.400000,1.642592
57421,1243,2858,40,24,14,1.782609,4.829749
45126,431,2858,-20,13,7,0.727273,2.235110
77059,1220,2858,-38,16,8,1.375000,2.063255
21187,420,2858,82,17,10,0.529412,3.297859
8295,505,2858,46,14,9,0.500000,1.969005
27490,-168,2858,-2,15,7,1.200000,1.978507
14863,1613,2858,52,16,10,1.125000,1.784959
87946,3079,2858,58,14,8,0.428571,1.449961
38814,5022,2858,22,11,7,1.454545,0.875775
87528,4115,2858,52,16,10,0.133333,1.881585
28787,4873,2858,94,34,18,0.406250,3.931296
84484,1625,2857,-3,12,7,0.636364,1.222073
74495,1597,2857,165,22,14,0.523810,2.400127
27242,-1825,2857,-69,19,9,0.473684,2.219731
1884,5189,2857,69,17,11,0.647059,2.156487
84590,3218,2857,345,35,24,0.971429,4.909838
73678,1070,2857,189,31,19,1.206897,5.714194
4527,4207,2857,45,11,6,0.888889,1.238310
45120,4062,2857,-39,13,7,0.153846,2.583323
12822,-34,2857,357,27,17,0.400000,3.762060
50348,2594,2857,15,15,9,0.214286,2.693238
66565,-1374,2857,27,17,10,0.352941,2.201622
15449,4705,2857,69,15,10,1.800000,1.554369
75549,1566,2857,27,11,7,0.200000,1.162752
30702,1713,2857,57,12,8,0.500000,1.370301
16154,2779,2857,81,17,10,0.800000,2.454815
63089,-130,2857,87,19,11,0.058824,2.026076
35319,-580,2857,99,14,7,0.857143,1.525963
46843,1757,2857,51,13,8,0.692308,2.412732
36169,-386,2857,-219,19,7,1.444444,3.048870
79427,1332,2857,-51,14,7,1.090909,1.505821
72022,1803,2857,33,11,7,1.000000,1.411597
46222,-70,2857,27,19,11,0.526316,2.086534
8447,4709,2857,-69,18,9,0.250000,2.925440
1636,2142,2857,-69,19,10,0.200000,2.562384
8060,353,2857,93,25,15,0.560000,2.310296
62992,1256,2857,21,26,14,0.869565,3.867707
2050,5156,2857,-69,12,6,1.700000,2.389797
95037,2015,2857,75,14,9,0.428571,1.940249
4835,5223,2857,3,14,8,1.500000,1.598921
97663,3933,2857,-3,25,13,1.320000,3.327662
39354,1761,2857,27,14,8,1.181818,2.180605
78683,-861,2857,75,13,9,0.800000,1.062719
49954,1129,2857,57,20,12,0.950000,2.644001
52898,-177,2857,45,12,8,0.100000,1.851700
58160,7076,2857,51,14,9,0.285714,1.261121
71552,1303,2856,26,11,7,1.285714,1.288263
35951,-3895,2856,26,11,7,0.222222,1.081824
75774,704,2856,-28,11,6,0.727273,1.278093
91873,694,2856,-52,12,6,1.000000,2.203301
31024,3484,2856,80,17,11,0.117647,3.054518
84025,2481,2856,44,25,14,0.173913,3.345592
37245,3033,2856,74,12,8,0.363636,1.300146
34771,2519,2856,-46,18,9,0.470588,1.965641
68997,1275,2856,32,13,8,0.416667,1.883877
85842,3604,2856,32,24,13,0.875000,2.981570
64603,1907,2856,2,12,7,0.454545,3.014432
64184,1145,2856,56,29,15,0.357143,5.713319
45554,2157,2856,92,24,15,0.833333,3.262790
87419,-412,2856,20,13,8,0.615385,2.389480
51717,4992,2856,50,14,9,0.538462,1.338701
250,2869,2856,38,26,13,1.125000,4.788929
82936,-61,2856,-82,22,11,0.454545,2.790064
5507,2966,2856,80,13,8,0.500000,1.606216
41648,1554,2856,26,11,7,0.222222,1.635884
3685,3703,2856,170,29,19,1.275862,3.579493
36991,-38,2856,62,26,14,0.538462,2.856270
17630,5560,2856,98,14,10,0.461538,2.015768
82615,4197,2856,50,12,8,0.500000,2.068394
5205,2122,2856,110,21,13,0.238095,3.188658
38778,1359,2856,-82,33,15,1.034483,4.580197
58550,-528,2856,68,12,8,0.300000,2.514313
41165,-560,2856,-76,18,8,1.111111,1.985736
56991,2636,2856,44,16,10,0.400000,2.929955
14637,-849,2856,-202,24,10,0.583333,2.855234
33778,2233,2856,50,14,9,0.230769,1.784272
5519,1295,2856,20,15,9,0.571429,2.479728
82876,1295,2856,32,26,15,0.708333,2.220242
64244,1506,2856,2,16,9,0.466667,1.599761
55849,4155,2855,127,19,11,1.875000,3.107900
83295,471,2855,7,29,16,1.107143,4.258445
4274,-3498,2855,-95,24,11,0.583333,3.338758
76345,1900,2855,-65,19,10,0.555556,2.439229
78949,1176,2855,1,12,7,0.416667,1.898870
69656,1455,2855,49,14,8,0.615385,3.074140
95290,3073,2855,475,43,30,1.380952,5.999033
85638,3753,2855,85,20,13,0.421053,4.237527
35845,4085,2855,19,25,14,1.120000,4.384263
11270,3374,2855,49,14,9,0.428571,1.745503
30640,-3257,2855,49,12,8,0.833333,1.105776
68473,4776,2855,49,18,10,1.166667,2.945091
79386,4073,2855,49,12,8,0.500000,2.997164
23458,3824,2855,367,32,22,0.687500,4.395689
96234,4417,2855,1,12,7,0.636364,2.747220
94951,1165,2855,229,23,15,0.434783,2.714849
8188,254,2855,25,13,7,1.083333,2.073259
18779,2698,2855,55,12,8,0.333333,1.687098
6396,2037,2855,79,19,12,0.631579,3.949502
6035,1722,2855,49,12,8,0.500000,1.433587
92196,5611,2855,55,13,8,0.538462,1.519907
54622,1941,2855,61,19,11,0.947368,3.605953
83264,4169,2855,25,11,7,0.636364,1.166025
70151,7042,2855,67,19,12,0.421053,3.682546
3775,846,2855,-107,20,9,0.500000,3.089028
31046,-2328,2855,-167,14,6,1.428571,1.198878
65115,5193,2855,19,13,8,0.250000,1.700364
46466,-214,2855,25,11,7,1.100000,1.654542
29175,3287,2855,79,13,8,0.166667,1.428031
48282,1941,2855,73,25,15,0.608696,2.496660
11277,4681,2855,79,16,10,0.312500,1.929101
18233,-1244,2855,-293,30,11,0.896552,3.875870
63670,160,2855,13,13,8,0.307692,2.014118
5189,4495,2855,31,24,16,1.619048,4.318264
26500,3474,2855,247,25,17,0.500000,3.178085
10649,1708,2855,-71,22,10,1.210526,3.171134
54651,-370,2855,67,13,9,0.454545,1.127241
44785,2441,2855,25,11,6,1.090909,1.138029
47245,4266,2855,19,17,10,1.000000,2.286919
55886,3763,2855,67,17,11,0.941176,1.809507
25736,3422,2855,55,12,8,1.000000,2.196614
29189,2903,2855,103,23,14,0.619048,4.290524
49771,2387,2855,-77,26,12,0.333333,3.542911
24518,-164,2855,19,17,9,0.882353,2.787605
60963,5310,2854,168,22,14,1.190476,3.865989
93388,-1067,2854,78,19,12,0.526316,3.476652
51998,1943,2854,0,8,5,0.400000,0.796435
69699,224,2854,0,8,5,0.875000,2.258925
23623,5490,2854,48,13,8,1.615385,1.585649
763,140,2854,0,4,3,0.000000,0.658992
25268,349,2854,0,4,3,0.000000,0.582407
85041,2469,2854,0,8,5,0.000000,1.377183
54911,-1731,2854,0,10,5,1.444444,1.036332
87156,-2631,2854,0,5,3,2.000000,1.228245
72523,-706,2854,0,4,3,0.250000,0.587224
6951,2842,2854,0,4,3,1.500000,1.165160
90425,1506,2854,0,10,6,0.444444,1.509185
54279,-949,2854,-60,17,8,1.000000,1.535651
90361,-2739,2854,0,6,4,0.666667,1.637092
39697,1858,2854,-114,20,9,1.055556,3.622814
81678,4408,2854,0,13,7,0.333333,2.072118
53937,2359,2854,0,8,5,0.375000,0.701026
72597,441,2854,0,6,4,0.333333,1.193586
25087,1365,2854,24,12,6,0.416667,1.896430
36892,-3251,2854,0,8,5,0.200000,0.900815
35325,-1836,2854,0,6,4,0.250000,0.932954
58509,3936,2854,0,8,5,1.375000,1.325645
75730,1907,2854,0,6,3,1.000000,0.405355
19876,5884,2854,0,8,5,0.571429,0.903322
74887,3341,2854,0,10,6,0.750000,1.543926
2334,2802,2854,0,7,4,1.000000,1.650347
50566,-2584,2854,30,19,11,0.631579,2.810081
50839,-1009,2854,0,4,3,1.000000,0.689657
98887,4909,2854,0,4,3,0.666667,0.633151
65163,1134,2854,0,5,3,0.250000,0.861934
53109,1760,2854,0,4,3,0.000000,1.635568
77586,120,2854,0,8,5,0.666667,1.394193
26799,4561,2854,48,16,9,0.437500,1.884401
56364,7205,2854,0,7,4,1.000000,0.883893
14759,-3106,2854,0,8,5,0.500000,1.485045
95329,-1670,2854,-78,13,6,0.166667,1.750956
35473,2992,2854,90,15,9,0.866667,1.776655
16952,-4553,2854,0,6,4,0.166667,0.714641
77125,3235,2854,0,6,3,0.000000,0.837158
697,3265,2854,0,9,5,0.555556,0.736990
24233,-701,2854,0,4,3,0.333333,1.160322
63221,-454,2854,0,4,3,0.000000,0.717967
81541,-3506,2854,0,10,6,1.111111,1.434755
1546,-772,2854,0,10,6,1.500000,1.435632
87904,2492,2854,0,4,3,0.750000,0.769712
16876,3229,2854,0,7,4,1.000000,1.432825
93295,3904,2854,0,9,5,0.444444,1.617013
73665,-475,2854,0,7,4,0.400000,0.820402
76166,1736,2854,0,6,4,0.800000,1.133128
74950,-718,2854,54,18,11,1.294118,2.698601
69952,-324,2854,0,10,6,0.000000,1.005105
68318,1906,2854,0,8,5,0.250000,1.080636
58850,-2303,2854,0,4,3,1.000000,1.182422
95048,710,2854,48,15,9,0.533333,1.258600
48230,-560,2854,0,10,6,0.200000,1.728522
71934,1126,2854,0,9,6,0.444444,1.874216
87794,1817,2854,24,17,10,1.117647,1.377147
82955,-4076,2854,0,4,3,0.000000,1.093476
41148,107,2854,0,10,6,1.285714,1.703345
32305,2052,2854,24,11,6,0.727273,1.503635
84307,-12,2854,0,7,4,0.428571,1.584516
55214,2211,2854,24,20,11,1.050000,3.243061
81547,-62,2854,0,4,3,0.000000,0.686606
16427,3658,2854,0,4,3,0.500000,0.541614
97230,-385,2854,0,6,4,0.400000,1.465754
65969,3348,2854,0,8,5,1.142857,1.400333
59952,623,2854,-24,38,17,0.864865,4.763958
94079,1408,2854,78,17,11,0.647059,2.393652
32495,-176,2854,0,8,5,0.666667,0.940829
18757,983,2854,0,5,3,0.400000,0.456476
52794,-4601,2854,0,10,6,0.800000,2.163313
88377,3698,2854,330,36,23,0.416667,3.591838
31594,-274,2854,-66,29,14,0.724138,5.135404
74773,-678,2854,0,9,5,0.875000,2.770622
66809,6049,2854,0,4,3,0.333333,0.365545
48720,2882,2854,24,11,7,0.727273,1.582302
91645,2840,2854,0,8,5,0.000000,1.787296
15445,2936,2854,24,11,6,0.909091,1.647053
91781,303,2854,0,12,7,0.090909,1.979306
51677,-651,2854,0,8,5,0.375000,1.215691
5073,-1453,2854,0,9,5,0.875000,1.631927
22744,6388,2854,6,18,10,1.055556,2.738084
17829,1891,2854,0,6,4,0.166667,2.432998
94092,1423,2854,-36,17,10,0.823529,2.454161
94245,2515,2854,0,6,4,0.166667,1.220856
91041,1850,2854,0,8,4,0.142857,1.046662
69920,1483,2854,0,10,6,0.500000,1.267326
63964,2714,2854,0,4,3,0.500000,1.200999
1685,271,2854,-6,17,9,0.714286,2.840826
3729,-898,2854,0,10,6,0.125000,2.124160
79370,1046,2854,0,8,5,0.375000,1.111837
57749,5368,2854,48,14,9,0.307692,1.194881
46557,-366,2854,0,10,5,0.222222,0.965209
98215,-1782,2854,0,7,4,0.142857,2.173265
13932,-3019,2854,0,10,6,1.111111,1.711018
96469,-3253,2854,0,9,5,1.000000,1.542065
17068,2537,2854,30,16,9,0.937500,3.129532
72618,-541,2854,0,4,3,0.333333,0.628017
72846,6186,2854,0,10,6,0.625000,1.310183
11815,208,2854,24,11,7,0.600000,2.463319
95010,3079,2854,0,4,3,0.000000,0.560740
71267,4022,2854,54,13,7,0.200000,2.255314
43646,2390,2854,0,6,4,0.666667,1.357436
4252,2556,2854,0,4,3,0.000000,0.995045
83380,3131,2854,0,9,5,1.125000,1.068613
1848,-2907,2854,0,9,5,0.555556,1.074723
85130,-3390,2853,-109,26,11,0.576923,4.231872
29732,-103,2853,53,24,14,0.565217,3.479512
85644,687,2853,-91,14,6,0.142857,3.177612
51733,290,2853,-1,12,7,1.454545,1.603781
92291,2472,2853,-67,21,10,0.857143,1.787457
90807,587,2853,-13,15,7,0.400000,2.148830
85919,-440,2853,-247,27,10,1.040000,5.294975
87803,425,2853,29,13,8,0.846154,1.342111
98523,4121,2853,53,18,11,0.777778,1.761298
38800,2127,2853,23,11,7,0.636364,1.738068
89336,-1274,2853,-121,16,7,0.800000,1.449330
75440,3556,2853,23,15,9,0.750000,1.278107
85740,-594,2853,-73,13,6,0.307692,3.035636
42919,-806,2853,-1,13,7,0.777778,2.074064
1416,1442,2853,23,11,7,0.200000,1.310745
21680,1558,2853,47,12,8,0.750000,2.184854
18309,3046,2853,29,11,7,0.500000,1.833713
80594,951,2853,-25,13,7,0.818182,2.149498
24062,1250,2853,-25,14,8,0.500000,2.786568
72980,-507,2853,29,11,6,0.090909,1.034061
43408,2181,2853,-7,18,10,1.833333,2.445033
32019,3968,2853,-97,14,6,0.000000,1.927259
20696,79,2853,65,16,9,0.125000,2.670501
91615,1778,2853,-1,12,7,0.500000,0.888244
62097,-2088,2853,47,20,11,0.421053,2.557638
60027,3497,2853,71,17,10,0.153846,1.918485
67287,1122,2853,47,20,11,0.400000,3.671232
99492,2049,2853,-25,11,6,0.222222,1.146127
57471,2211,2853,-103,18,7,0.529412,2.023790
45853,4790,2853,53,12,8,0.090909,2.734091
64479,659,2853,59,21,13,0.904762,3.075155
32568,649,2853,53,14,9,0.428571,2.432929
9691,1775,2853,53,22,12,0.590909,3.229105
91204,-517,2852,-110,19,8,0.500000,2.718617
24931,5221,2852,-26,15,8,0.466667,1.614090
70503,2182,2852,22,21,12,1.428571,2.849350
88094,2344,2852,-62,20,10,1.650000,3.473703
86697,4324,2852,238,27,18,0.640000,2.970300
25784,-186,2852,-50,13,6,0.444444,2.028399
24129,-2180,2852,70,14,9,0.071429,2.443635
47108,2287,2852,46,18,10,0.529412,1.687030
42707,842,2852,52,16,10,0.562500,2.734804
74947,3577,2852,-2,12,7,1.300000,2.181485
25361,-1200,2852,-2,12,7,0.416667,1.220422
24640,137,2852,-98,23,10,1.086957,3.099765
15489,1991,2852,-92,18,8,0.470588,4.025816
61346,2291,2852,82,20,12,1.055556,2.075410
43490,3417,2852,22,11,7,1.181818,1.300163
